TABLE:  Element Forces - Columns,,,,,,,,,,,,,,
Story,Column,Unique Name,Output Case,Case Type,Station,P,V2,V3,T,M2,M3,Element,Elem Station,Location
,,,,,m,kN,kN,kN,kN-m,kN-m,kN-m,,m,
Level 7,C41,1176,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-319.6162,8.7471,-10.4644,0.0735,0.0099,-1.1399,1176,1.575,
Level 7,C41,1176,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-319.6162,8.7471,-10.4644,0.0735,16.4914,-14.9165,1176,3.15,
Level 7,C41,1176,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.605,-0.0862,-0.0112,0.0055,0.002,-0.1657,1176,0,
Level 7,C41,1176,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.605,-0.0862,-0.0112,0.0055,0.0196,-0.0301,1176,1.575,
Level 7,C41,1176,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.605,-0.0862,-0.0112,0.0055,0.0373,0.1056,1176,3.15,
Level 7,C42,1177,Gk,LinStatic,0,-2238.9967,-45.4347,-50.9741,0.4602,-78.0956,-69.1504,1177,0,
Level 7,C42,1177,Gk,LinStatic,1.575,-2225.4615,-45.4347,-50.9741,0.4602,2.1886,2.4092,1177,1.575,
Level 7,C42,1177,Gk,LinStatic,3.15,-2211.9264,-45.4347,-50.9741,0.4602,82.4729,73.9689,1177,3.15,
Level 7,C42,1177,Qk,LinStatic,0,-306.3046,-9.19,-9.4617,0.0498,-14.8424,-12.8692,1177,0,
Level 7,C42,1177,Qk,LinStatic,1.575,-306.3046,-9.19,-9.4617,0.0498,0.0598,1.605,1177,1.575,
Level 7,C42,1177,Qk,LinStatic,3.15,-306.3046,-9.19,-9.4617,0.0498,14.9619,16.0793,1177,3.15,
Level 7,C42,1177,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-306.9645,-9.1046,-9.4723,0.0463,-14.8742,-12.6945,1177,0,
Level 7,C42,1177,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-306.9645,-9.1046,-9.4723,0.0463,0.0446,1.6453,1177,1.575,
Level 7,C42,1177,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-306.9645,-9.1046,-9.4723,0.0463,14.9634,15.9851,1177,3.15,
Level 7,C42,1177,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.6598,-0.0854,0.0106,0.0035,0.0318,-0.1747,1177,0,
Level 7,C42,1177,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.6598,-0.0854,0.0106,0.0035,0.0152,-0.0403,1177,1.575,
Level 7,C42,1177,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.6598,-0.0854,0.0106,0.0035,-0.0015,0.0942,1177,3.15,
Level 7,C43,1178,Gk,LinStatic,0,-2361.7399,19.111,-61.6585,0.7311,-97.2863,30.6903,1178,0,
Level 7,C43,1178,Gk,LinStatic,1.575,-2347.2696,19.111,-61.6585,0.7311,-0.1743,0.5904,1178,1.575,
Level 7,C43,1178,Gk,LinStatic,3.15,-2332.7993,19.111,-61.6585,0.7311,96.9378,-29.5095,1178,3.15,
Level 7,C43,1178,Qk,LinStatic,0,-322.3558,5.2489,-9.5545,0.0791,-14.9244,7.275,1178,0,
Level 7,C43,1178,Qk,LinStatic,1.575,-322.3558,5.2489,-9.5545,0.0791,0.124,-0.992,1178,1.575,
Level 7,C43,1178,Qk,LinStatic,3.15,-322.3558,5.2489,-9.5545,0.0791,15.1723,-9.259,1178,3.15,
Level 7,C43,1178,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-321.9925,5.3334,-9.5673,0.0735,-14.9744,7.4374,1178,0,
Level 7,C43,1178,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-321.9925,5.3334,-9.5673,0.0735,0.094,-0.9627,1178,1.575,
Level 7,C43,1178,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-321.9925,5.3334,-9.5673,0.0735,15.1625,-9.3628,1178,3.15,
Level 7,C43,1178,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.3633,-0.0845,0.0128,0.0055,0.05,-0.1624,1178,0,
Level 7,C43,1178,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.3633,-0.0845,0.0128,0.0055,0.0299,-0.0293,1178,1.575,
Level 7,C43,1178,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.3633,-0.0845,0.0128,0.0055,0.0098,0.1039,1178,3.15,
Level 7,C44,1179,Gk,LinStatic,0,-2454.6717,-35.915,-48.9047,1.55,-69.7504,-46.971,1179,0,
Level 7,C44,1179,Gk,LinStatic,1.575,-2438.0358,-35.915,-48.9047,1.55,7.2745,9.5951,1179,1.575,
Level 7,C44,1179,Gk,LinStatic,3.15,-2421.3999,-35.915,-48.9047,1.55,84.2994,66.1613,1179,3.15,
Level 7,C44,1179,Qk,LinStatic,0,-261.2644,-10.5366,-6.8439,0.1676,-10.6871,-16.5694,1179,0,
Level 7,C44,1179,Qk,LinStatic,1.575,-261.2644,-10.5366,-6.8439,0.1676,0.0921,0.0257,1179,1.575,
Level 7,C44,1179,Qk,LinStatic,3.15,-261.2644,-10.5366,-6.8439,0.1676,10.8712,16.6208,1179,3.15,
Level 7,C44,1179,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-260.9223,-10.5251,-6.8665,0.1559,-10.8939,-16.5359,1179,0,
Level 7,C44,1179,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-260.9223,-10.5251,-6.8665,0.1559,-0.0792,0.0411,1179,1.575,
Level 7,C44,1179,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-260.9223,-10.5251,-6.8665,0.1559,10.7355,16.6181,1179,3.15,
Level 7,C44,1179,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.3421,-0.0115,0.0226,0.0117,0.2068,-0.0335,1179,0,
Level 7,C44,1179,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.3421,-0.0115,0.0226,0.0117,0.1713,-0.0154,1179,1.575,
Level 7,C44,1179,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.3421,-0.0115,0.0226,0.0117,0.1357,0.0027,1179,3.15,
Level 7,C45,1180,Gk,LinStatic,0,-3183.9125,57.3395,4.648,0.399,7.0716,92.7895,1180,0,
Level 7,C45,1180,Gk,LinStatic,1.575,-3170.1313,57.3395,4.648,0.399,-0.249,2.4797,1180,1.575,
Level 7,C45,1180,Gk,LinStatic,3.15,-3156.35,57.3395,4.648,0.399,-7.5695,-87.8301,1180,3.15,
Level 7,C45,1180,Qk,LinStatic,0,-417.1584,10.2849,2.1694,0.0431,3.357,15.6923,1180,0,
Level 7,C45,1180,Qk,LinStatic,1.575,-417.1584,10.2849,2.1694,0.0431,-0.0598,-0.5064,1180,1.575,
Level 7,C45,1180,Qk,LinStatic,3.15,-417.1584,10.2849,2.1694,0.0431,-3.4766,-16.7051,1180,3.15,
Level 7,C45,1180,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-416.7022,10.297,2.1017,0.0401,3.2567,15.9704,1180,0,
Level 7,C45,1180,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-416.7022,10.297,2.1017,0.0401,-0.0535,-0.2473,1180,1.575,
Level 7,C45,1180,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-416.7022,10.297,2.1017,0.0401,-3.3636,-16.465,1180,3.15,
Level 7,C45,1180,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.4562,-0.0121,0.0677,0.003,0.1003,-0.2781,1180,0,
Level 7,C45,1180,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.4562,-0.0121,0.0677,0.003,-0.0064,-0.2591,1180,1.575,
Level 7,C45,1180,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.4562,-0.0121,0.0677,0.003,-0.113,-0.2401,1180,3.15,
Level 7,C46,1181,Gk,LinStatic,0,-1937.9787,51.1478,39.1566,0.4602,61.514,78.1852,1181,0,
Level 7,C46,1181,Gk,LinStatic,1.575,-1924.4436,51.1478,39.1566,0.4602,-0.1576,-2.3725,1181,1.575,
Level 7,C46,1181,Gk,LinStatic,3.15,-1910.9084,51.1478,39.1566,0.4602,-61.8292,-82.9302,1181,3.15,
Level 7,C46,1181,Qk,LinStatic,0,-269.4211,12.3301,6.8978,0.0498,10.7975,19.7226,1181,0,
Level 7,C46,1181,Qk,LinStatic,1.575,-269.4211,12.3301,6.8978,0.0498,-0.0666,0.3026,1181,1.575,
Level 7,C46,1181,Qk,LinStatic,3.15,-269.4211,12.3301,6.8978,0.0498,-10.9306,-19.1173,1181,3.15,
Level 7,C46,1181,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-268.7982,12.4098,6.8531,0.0463,10.7379,19.6146,1181,0,
Level 7,C46,1181,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-268.7982,12.4098,6.8531,0.0463,-0.0558,0.0691,1181,1.575,
Level 7,C46,1181,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-268.7982,12.4098,6.8531,0.0463,-10.8494,-19.4763,1181,3.15,
Level 7,C46,1181,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.6228,-0.0797,0.0447,0.0035,0.0596,0.108,1181,0,
Level 7,C46,1181,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.6228,-0.0797,0.0447,0.0035,-0.0108,0.2335,1181,1.575,
Level 7,C46,1181,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.6228,-0.0797,0.0447,0.0035,-0.0812,0.359,1181,3.15,
Level 7,C47,1182,Gk,LinStatic,0,-1197.4772,-10.3487,10.8906,0.399,17.3364,-13.9707,1182,0,
Level 7,C47,1182,Gk,LinStatic,1.575,-1183.6959,-10.3487,10.8906,0.399,0.1837,2.3285,1182,1.575,
Level 7,C47,1182,Gk,LinStatic,3.15,-1169.9147,-10.3487,10.8906,0.399,-16.969,18.6278,1182,3.15,
Level 7,C47,1182,Qk,LinStatic,0,-123.5994,-1.9083,3.7077,0.0431,5.8127,-2.047,1182,0,
Level 7,C47,1182,Qk,LinStatic,1.575,-123.5994,-1.9083,3.7077,0.0431,-0.0269,0.9585,1182,1.575,
Level 7,C47,1182,Qk,LinStatic,3.15,-123.5994,-1.9083,3.7077,0.0431,-5.8665,3.964,1182,3.15,
Level 7,C47,1182,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-123.1699,-1.9276,3.6515,0.0401,5.7315,-2.3939,1182,0,
Level 7,C47,1182,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-123.1699,-1.9276,3.6515,0.0401,-0.0197,0.6421,1182,1.575,
Level 7,C47,1182,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-123.1699,-1.9276,3.6515,0.0401,-5.7708,3.6782,1182,3.15,
Level 7,C47,1182,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.4294,0.0194,0.0562,0.003,0.0813,0.3469,1182,0,
Level 7,C47,1182,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.4294,0.0194,0.0562,0.003,-0.0072,0.3164,1182,1.575,
Level 7,C47,1182,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.4294,0.0194,0.0562,0.003,-0.0957,0.2858,1182,3.15,
Level 7,C48,1183,Gk,LinStatic,0,-1226.1105,-21.8118,17.2658,0.5427,28.1959,-34.1161,1183,0,
Level 7,C48,1183,Gk,LinStatic,1.575,-1216.2667,-21.8118,17.2658,0.5427,1.0023,0.2375,1183,1.575,
Level 7,C48,1183,Gk,LinStatic,3.15,-1206.423,-21.8118,17.2658,0.5427,-26.1912,34.591,1183,3.15,
Level 7,C48,1183,Qk,LinStatic,0,-188.966,-4.1215,3.2968,0.0587,5.2534,-6.3868,1183,0,
Level 7,C48,1183,Qk,LinStatic,1.575,-188.966,-4.1215,3.2968,0.0587,0.0609,0.1045,1183,1.575,
Level 7,C48,1183,Qk,LinStatic,3.15,-188.966,-4.1215,3.2968,0.0587,-5.1315,6.5959,1183,3.15,
Level 7,C48,1183,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-189.0592,-3.9888,3.2197,0.0546,5.1733,-6.1934,1183,0,
Level 7,C48,1183,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-189.0592,-3.9888,3.2197,0.0546,0.1023,0.089,1183,1.575,
Level 7,C48,1183,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-189.0592,-3.9888,3.2197,0.0546,-4.9687,6.3714,1183,3.15,
Level 7,C48,1183,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.0932,-0.1326,0.0771,0.0041,0.0801,-0.1933,1183,0,
Level 7,C48,1183,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.0932,-0.1326,0.0771,0.0041,-0.0414,0.0156,1183,1.575,
Level 7,C48,1183,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.0932,-0.1326,0.0771,0.0041,-0.1628,0.2245,1183,3.15,
Level 7,C49,1184,Gk,LinStatic,0,-1917.158,-75.4212,-33.9478,0.399,-53.1949,-117.2773,1184,0,
Level 7,C49,1184,Gk,LinStatic,1.575,-1903.3767,-75.4212,-33.9478,0.399,0.2728,1.511,1184,1.575,
Level 7,C49,1184,Gk,LinStatic,3.15,-1889.5955,-75.4212,-33.9478,0.399,53.7406,120.2994,1184,3.15,
Level 7,C49,1184,Qk,LinStatic,0,-233.458,-13.4708,-5.6054,0.0431,-8.7913,-20.5123,1184,0,
Level 7,C49,1184,Qk,LinStatic,1.575,-233.458,-13.4708,-5.6054,0.0431,0.0373,0.7042,1184,1.575,
Level 7,C49,1184,Qk,LinStatic,3.15,-233.458,-13.4708,-5.6054,0.0431,8.8659,21.9207,1184,3.15,
Level 7,C49,1184,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-235.5298,-13.2925,-5.6214,0.0401,-8.8119,-20.3677,1184,0,
Level 7,C49,1184,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-235.5298,-13.2925,-5.6214,0.0401,0.0418,0.568,1184,1.575,
Level 7,C49,1184,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-235.5298,-13.2925,-5.6214,0.0401,8.8956,21.5037,1184,3.15,
Level 7,C49,1184,"Qk_Cat.E,Partition,NR Live",LinStatic,0,2.0718,-0.1783,0.016,0.003,0.0206,-0.1445,1184,0,
Level 7,C49,1184,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,2.0718,-0.1783,0.016,0.003,-0.0045,0.1362,1184,1.575,
Level 7,C49,1184,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,2.0718,-0.1783,0.016,0.003,-0.0297,0.417,1184,3.15,
Level 7,C50,1185,Gk,LinStatic,0,-1800.3187,-86.0437,8.179,0.399,13.0061,-136.6304,1185,0,
Level 7,C50,1185,Gk,LinStatic,1.575,-1786.5375,-86.0437,8.179,0.399,0.1243,-1.1117,1185,1.575,
Level 7,C50,1185,Gk,LinStatic,3.15,-1772.7562,-86.0437,8.179,0.399,-12.7576,134.4071,1185,3.15,
Level 7,C50,1185,Qk,LinStatic,0,-213.8132,-15.2086,0.6137,0.0431,0.9753,-23.2802,1185,0,
Level 7,C50,1185,Qk,LinStatic,1.575,-213.8132,-15.2086,0.6137,0.0431,0.0088,0.6734,1185,1.575,
Level 7,C50,1185,Qk,LinStatic,3.15,-213.8132,-15.2086,0.6137,0.0431,-0.9578,24.6269,1185,3.15,
Level 7,C50,1185,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-214.3395,-15.0245,0.6151,0.0401,0.9799,-23.0966,1185,0,
Level 7,C50,1185,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-214.3395,-15.0245,0.6151,0.0401,0.0111,0.5671,1185,1.575,
Level 7,C50,1185,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-214.3395,-15.0245,0.6151,0.0401,-0.9577,24.2307,1185,3.15,
Level 7,C50,1185,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.5263,-0.1841,-0.0014,0.003,-0.0046,-0.1836,1185,0,
Level 7,C50,1185,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.5263,-0.1841,-0.0014,0.003,-0.0024,0.1063,1185,1.575,
Level 7,C50,1185,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.5263,-0.1841,-0.0014,0.003,-0.0001,0.3962,1185,3.15,
Level 7,C53,1188,Gk,LinStatic,0,-1820.7006,-14.4362,71.1472,0.399,111.6816,-21.4514,1188,0,
Level 7,C53,1188,Gk,LinStatic,1.575,-1806.9193,-14.4362,71.1472,0.399,-0.3751,1.2857,1188,1.575,
Level 7,C53,1188,Gk,LinStatic,3.15,-1793.1381,-14.4362,71.1472,0.399,-112.4319,24.0227,1188,3.15,
Level 7,C53,1188,Qk,LinStatic,0,-250.646,-4.6463,10.3389,0.0431,16.2322,-6.8627,1188,0,
Level 7,C53,1188,Qk,LinStatic,1.575,-250.646,-4.6463,10.3389,0.0431,-0.0515,0.4553,1188,1.575,
Level 7,C53,1188,Qk,LinStatic,3.15,-250.646,-4.6463,10.3389,0.0431,-16.3352,7.7732,1188,3.15,
Level 7,C53,1188,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-251.06,-4.3995,10.2393,0.0401,16.0817,-6.5711,1188,0,
Level 7,C53,1188,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-251.06,-4.3995,10.2393,0.0401,-0.0452,0.3581,1188,1.575,
Level 7,C53,1188,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-251.06,-4.3995,10.2393,0.0401,-16.1722,7.2873,1188,3.15,
Level 7,C53,1188,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.414,-0.2468,0.0995,0.003,0.1505,-0.2916,1188,0,
Level 7,C53,1188,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.414,-0.2468,0.0995,0.003,-0.0063,0.0971,1188,1.575,
Level 7,C53,1188,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.414,-0.2468,0.0995,0.003,-0.1631,0.4859,1188,3.15,
Level 7,C54,1189,Gk,LinStatic,0,-1492.3815,-20.9859,45.9249,0.5552,74.7462,-39.6053,1189,0,
Level 7,C54,1189,Gk,LinStatic,1.55,-1480.8532,-20.9859,45.9249,0.5552,3.5615,-7.0765,1189,1.55,
Level 7,C54,1189,Gk,LinStatic,3.1001,-1469.3249,-20.9859,45.9249,0.5552,-67.6233,25.4523,1189,3.1001,
Level 7,C54,1189,Qk,LinStatic,0,-170.7545,-4.2008,7.734,0.06,12.3883,-8.1247,1189,0,
Level 7,C54,1189,Qk,LinStatic,1.55,-170.7545,-4.2008,7.734,0.06,0.4004,-1.6134,1189,1.55,
Level 7,C54,1189,Qk,LinStatic,3.1001,-170.7545,-4.2008,7.734,0.06,-11.5874,4.8978,1189,3.1001,
Level 7,C54,1189,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-171.5338,-4.2663,7.6569,0.0558,12.2216,-8.1906,1189,0,
Level 7,C54,1189,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.55,-171.5338,-4.2663,7.6569,0.0558,0.3532,-1.5777,1189,1.55,
Level 7,C54,1189,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.1001,-171.5338,-4.2663,7.6569,0.0558,-11.5152,5.0352,1189,3.1001,
Level 7,C54,1189,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.7793,0.0656,0.077,0.0042,0.1666,0.0659,1189,0,
Level 7,C54,1189,"Qk_Cat.E,Partition,NR Live",LinStatic,1.55,0.7793,0.0656,0.077,0.0042,0.0472,-0.0358,1189,1.55,
Level 7,C54,1189,"Qk_Cat.E,Partition,NR Live",LinStatic,3.1001,0.7793,0.0656,0.077,0.0042,-0.0722,-0.1374,1189,3.1001,
Level 7,C55,1190,Gk,LinStatic,0,-1816.8195,-33.6569,-1.4375,0.4602,-0.4646,-38.0364,1190,0,
Level 7,C55,1190,Gk,LinStatic,1.5507,-1803.4933,-33.6569,-1.4375,0.4602,1.7645,14.155,1190,1.5507,
Level 7,C55,1190,Gk,LinStatic,3.1014,-1790.167,-33.6569,-1.4375,0.4602,3.9935,66.3463,1190,3.1014,
Level 7,C55,1190,Qk,LinStatic,0,-212.6334,0.7467,0.5012,0.0498,1.5965,10.4892,1190,0,
Level 7,C55,1190,Qk,LinStatic,1.5507,-212.6334,0.7467,0.5012,0.0498,0.8193,9.3313,1190,1.5507,
Level 7,C55,1190,Qk,LinStatic,3.1014,-212.6334,0.7467,0.5012,0.0498,0.0421,8.1735,1190,3.1014,
Level 7,C55,1190,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-213.5705,0.8251,0.4691,0.0463,1.5277,10.7956,1190,0,
Level 7,C55,1190,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.5507,-213.5705,0.8251,0.4691,0.0463,0.8003,9.5162,1190,1.5507,
Level 7,C55,1190,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.1014,-213.5705,0.8251,0.4691,0.0463,0.0729,8.2367,1190,3.1014,
Level 7,C55,1190,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.9371,-0.0784,0.0321,0.0035,0.0688,-0.3064,1190,0,
Level 7,C55,1190,"Qk_Cat.E,Partition,NR Live",LinStatic,1.5507,0.9371,-0.0784,0.0321,0.0035,0.019,-0.1848,1190,1.5507,
Level 7,C55,1190,"Qk_Cat.E,Partition,NR Live",LinStatic,3.1014,0.9371,-0.0784,0.0321,0.0035,-0.0308,-0.0633,1190,3.1014,
Level 7,C56,1191,Gk,LinStatic,0,-3037.0829,-9.5893,-58.1884,0.4602,-90.0255,-15.4773,1191,0,
Level 7,C56,1191,Gk,LinStatic,1.575,-3023.5477,-9.5893,-58.1884,0.4602,1.6213,-0.3741,1191,1.575,
Level 7,C56,1191,Gk,LinStatic,3.15,-3010.0126,-9.5893,-58.1884,0.4602,93.268,14.7291,1191,3.15,
Level 7,C56,1191,Qk,LinStatic,0,-358.1505,0.3039,-11.0252,0.0498,-17.3287,-1.5172,1191,0,
Level 7,C56,1191,Qk,LinStatic,1.575,-358.1505,0.3039,-11.0252,0.0498,0.0359,-1.9958,1191,1.575,
Level 7,C56,1191,Qk,LinStatic,3.15,-358.1505,0.3039,-11.0252,0.0498,17.4006,-2.4744,1191,3.15,
Level 7,C56,1191,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-358.5252,0.3574,-11.056,0.0463,-17.3642,-1.3945,1191,0,
Level 7,C56,1191,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-358.5252,0.3574,-11.056,0.0463,0.0489,-1.9574,1191,1.575,
Level 7,C56,1191,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-358.5252,0.3574,-11.056,0.0463,17.4621,-2.5203,1191,3.15,
Level 7,C56,1191,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.3747,-0.0535,0.0308,0.0035,0.0355,-0.1227,1191,0,
Level 7,C56,1191,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.3747,-0.0535,0.0308,0.0035,-0.013,-0.0384,1191,1.575,
Level 7,C56,1191,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.3747,-0.0535,0.0308,0.0035,-0.0615,0.0459,1191,3.15,
Level 7,C57,1192,Gk,LinStatic,0,-2182.6034,17.5332,-76.9077,0.7311,-120.8268,28.9685,1192,0,
Level 7,C57,1192,Gk,LinStatic,1.575,-2168.1331,17.5332,-76.9077,0.7311,0.3028,1.3538,1192,1.575,
Level 7,C57,1192,Gk,LinStatic,3.15,-2153.6628,17.5332,-76.9077,0.7311,121.4325,-26.2609,1192,3.15,
Level 7,C57,1192,Qk,LinStatic,0,-311.8583,0.2994,-12.7166,0.0791,-19.7644,3.089,1192,0,
Level 7,C57,1192,Qk,LinStatic,1.575,-311.8583,0.2994,-12.7166,0.0791,0.2642,2.6175,1192,1.575,
Level 7,C57,1192,Qk,LinStatic,3.15,-311.8583,0.2994,-12.7166,0.0791,20.2928,2.146,1192,3.15,
Level 7,C57,1192,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-312.1038,0.3474,-12.7451,0.0735,-19.7767,3.1903,1192,0,
Level 7,C57,1192,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-312.1038,0.3474,-12.7451,0.0735,0.2968,2.6432,1192,1.575,
Level 7,C57,1192,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-312.1038,0.3474,-12.7451,0.0735,20.3703,2.0961,1192,3.15,
Level 7,C57,1192,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.2455,-0.048,0.0285,0.0055,0.0123,-0.1013,1192,0,
Level 7,C57,1192,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.2455,-0.048,0.0285,0.0055,-0.0326,-0.0257,1192,1.575,
Level 7,C57,1192,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.2455,-0.048,0.0285,0.0055,-0.0776,0.0499,1192,3.15,
Level 7,C58,1193,Gk,LinStatic,0,-872.5637,42.7143,-46.4349,1.55,-60.033,55.8921,1193,0,
Level 7,C58,1193,Gk,LinStatic,1.575,-855.9278,42.7143,-46.4349,1.55,13.102,-11.383,1193,1.575,
Level 7,C58,1193,Gk,LinStatic,3.15,-839.2919,42.7143,-46.4349,1.55,86.2371,-78.658,1193,3.15,
Level 7,C58,1193,Qk,LinStatic,0,-129.0663,11.3571,-7.2927,0.1676,-10.9757,17.3829,1193,0,
Level 7,C58,1193,Qk,LinStatic,1.575,-129.0663,11.3571,-7.2927,0.1676,0.5103,-0.5046,1193,1.575,
Level 7,C58,1193,Qk,LinStatic,3.15,-129.0663,11.3571,-7.2927,0.1676,11.9963,-18.3921,1193,3.15,
Level 7,C58,1193,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-129.2995,11.3909,-7.2891,0.1559,-10.7858,17.4412,1193,0,
Level 7,C58,1193,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-129.2995,11.3909,-7.2891,0.1559,0.6946,-0.4994,1193,1.575,
Level 7,C58,1193,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-129.2995,11.3909,-7.2891,0.1559,12.175,-18.4401,1193,3.15,
Level 7,C58,1193,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.2332,-0.0337,-0.0036,0.0117,-0.19,-0.0583,1193,0,
Level 7,C58,1193,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.2332,-0.0337,-0.0036,0.0117,-0.1843,-0.0052,1193,1.575,
Level 7,C58,1193,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.2332,-0.0337,-0.0036,0.0117,-0.1787,0.0479,1193,3.15,
Level 7,C59,1194,Gk,LinStatic,0,-1439.6708,67.5156,39.5492,0.399,62.2806,104.7905,1194,0,
Level 7,C59,1194,Gk,LinStatic,1.575,-1425.8896,67.5156,39.5492,0.399,-0.0094,-1.5465,1194,1.575,
Level 7,C59,1194,Gk,LinStatic,3.15,-1412.1083,67.5156,39.5492,0.399,-62.2994,-107.8836,1194,3.15,
Level 7,C59,1194,Qk,LinStatic,0,-179.5242,18.3894,4.5745,0.0431,7.1368,29.0819,1194,0,
Level 7,C59,1194,Qk,LinStatic,1.575,-179.5242,18.3894,4.5745,0.0431,-0.0679,0.1187,1194,1.575,
Level 7,C59,1194,Qk,LinStatic,3.15,-179.5242,18.3894,4.5745,0.0431,-7.2727,-28.8446,1194,3.15,
